Timestamp,Consumption
2021-02-04 06:00:00,521.49
2021-02-04 07:00:00,506.82
2021-02-04 08:00:00,502.41
2021-02-04 09:00:00,505.55
2021-02-04 10:00:00,497.9
2021-02-04 11:00:00,477.74
2021-02-04 12:00:00,467.9
2021-02-04 13:00:00,458.24
2021-02-04 14:00:00,443.28
2021-02-04 15:00:00,437.12
2021-02-04 16:00:00,430.34
2021-02-04 17:00:00,427.52
2021-02-04 18:00:00,429.83
2021-02-04 19:00:00,432.53
2021-02-04 20:00:00,443.11
2021-02-04 21:00:00,436.72
2021-02-04 22:00:00,454.92
2021-02-04 23:00:00,458.58
2021-02-05 00:00:00,469.75
2021-02-05 01:00:00,483.73
2021-02-05 02:00:00,484.39
2021-02-05 03:00:00,500.2
2021-02-05 04:00:00,505.47
2021-02-05 05:00:00,511.1
2021-02-05 06:00:00,511.45
2021-02-05 07:00:00,520.91
2021-02-05 08:00:00,501.45
2021-02-05 09:00:00,495.63
2021-02-05 10:00:00,486.88
2021-02-05 11:00:00,477.58
2021-02-05 12:00:00,466.81
2021-02-05 13:00:00,465.59
2021-02-05 14:00:00,457.1
2021-02-05 15:00:00,438.86
2021-02-05 16:00:00,431.2
2021-02-05 17:00:00,433.72
2021-02-05 18:00:00,427.24
2021-02-05 19:00:00,434.53
2021-02-05 20:00:00,436.37
2021-02-05 21:00:00,434.14
2021-02-05 22:00:00,457.74
2021-02-05 23:00:00,468.63
2021-02-06 00:00:00,466.94
2021-02-06 01:00:00,478.41
2021-02-06 02:00:00,491.43
2021-02-06 03:00:00,499.96
2021-02-06 04:00:00,507.93
2021-02-06 05:00:00,518.69
2021-02-06 06:00:00,509.12
2021-02-06 07:00:00,504.65
2021-02-06 08:00:00,497.74
2021-02-06 09:00:00,494.63
2021-02-06 10:00:00,489.83
2021-02-06 11:00:00,489.33
2021-02-06 12:00:00,467.41
2021-02-06 13:00:00,460.77
2021-02-06 14:00:00,449.92
2021-02-06 15:00:00,447.66
2021-02-06 16:00:00,447.99
2021-02-06 17:00:00,428.71
2021-02-06 18:00:00,427.55
2021-02-06 19:00:00,436.58
2021-02-06 20:00:00,438.77
2021-02-06 21:00:00,450.95
2021-02-06 22:00:00,452.92
2021-02-06 23:00:00,457.85
2021-02-07 00:00:00,472.95
2021-02-07 01:00:00,485.9
2021-02-07 02:00:00,494.1
2021-02-07 03:00:00,500.82
2021-02-07 04:00:00,509.97
2021-02-07 05:00:00,514.48
2021-02-07 06:00:00,516.91
2021-02-07 07:00:00,511.88
2021-02-07 08:00:00,503.81
2021-02-07 09:00:00,499.02
2021-02-07 10:00:00,496.03
2021-02-07 11:00:00,476.27
2021-02-07 12:00:00,471.84
2021-02-07 13:00:00,457.68
2021-02-07 14:00:00,450.14
2021-02-07 15:00:00,448.11
2021-02-07 16:00:00,436.31
2021-02-07 17:00:00,431.6
2021-02-07 18:00:00,423.2
2021-02-07 19:00:00,435.09
2021-02-07 20:00:00,438.59
2021-02-07 21:00:00,452.53
2021-02-07 22:00:00,448.46
2021-02-07 23:00:00,460.74
2021-02-08 00:00:00,471.25
2021-02-08 01:00:00,488.24
2021-02-08 02:00:00,489.52
2021-02-08 03:00:00,499.68
2021-02-08 04:00:00,507.68
2021-02-08 05:00:00,509.57
2021-02-08 06:00:00,507.77
2021-02-08 07:00:00,509.61
2021-02-08 08:00:00,510.01
2021-02-08 09:00:00,493.15
2021-02-08 10:00:00,490.66
2021-02-08 11:00:00,476.85
2021-02-08 12:00:00,475.98
2021-02-08 13:00:00,452.03
2021-02-08 14:00:00,447.21
2021-02-08 15:00:00,443.6
2021-02-08 16:00:00,443.19
2021-02-08 17:00:00,431.03
2021-02-08 18:00:00,427.22
2021-02-08 19:00:00,440.77
2021-02-08 20:00:00,428.12
2021-02-08 21:00:00,430.72
2021-02-08 22:00:00,452.2
2021-02-08 23:00:00,457.14
2021-02-09 00:00:00,464.89
2021-02-09 01:00:00,483.89
2021-02-09 02:00:00,491.22
2021-02-09 03:00:00,495.46
2021-02-09 04:00:00,498.24
2021-02-09 05:00:00,513.0
2021-02-09 06:00:00,513.25
2021-02-09 07:00:00,508.14
2021-02-09 08:00:00,513.87
2021-02-09 09:00:00,492.93
2021-02-09 10:00:00,482.37
2021-02-09 11:00:00,476.89
2021-02-09 12:00:00,469.77
2021-02-09 13:00:00,460.86
2021-02-09 14:00:00,448.79
2021-02-09 15:00:00,443.48
2021-02-09 16:00:00,429.1
2021-02-09 17:00:00,438.58
2021-02-09 18:00:00,429.59
2021-02-09 19:00:00,436.95
2021-02-09 20:00:00,437.07
2021-02-09 21:00:00,444.0
2021-02-09 22:00:00,452.85
2021-02-09 23:00:00,461.89
2021-02-10 00:00:00,473.21
2021-02-10 01:00:00,487.0
2021-02-10 02:00:00,490.98
2021-02-10 03:00:00,501.83
2021-02-10 04:00:00,504.19
2021-02-10 05:00:00,515.84
2021-02-10 06:00:00,506.62
2021-02-10 07:00:00,517.64
2021-02-10 08:00:00,504.44
2021-02-10 09:00:00,491.13
2021-02-10 10:00:00,490.64
2021-02-10 11:00:00,476.95
2021-02-10 12:00:00,474.2
2021-02-10 13:00:00,456.38
2021-02-10 14:00:00,447.77
2021-02-10 15:00:00,432.27
2021-02-10 16:00:00,433.1
2021-02-10 17:00:00,419.24
2021-02-10 18:00:00,422.08
2021-02-10 19:00:00,435.17
2021-02-10 20:00:00,439.29
2021-02-10 21:00:00,443.84
2021-02-10 22:00:00,445.17
2021-02-10 23:00:00,459.41
2021-02-11 00:00:00,469.98
2021-02-11 01:00:00,474.56
2021-02-11 02:00:00,497.52
2021-02-11 03:00:00,502.67
2021-02-11 04:00:00,503.54
2021-02-11 05:00:00,508.77
2021-02-11 06:00:00,511.04
2021-02-11 07:00:00,498.43
2021-02-11 08:00:00,503.41
2021-02-11 09:00:00,494.87
2021-02-11 10:00:00,484.99
2021-02-11 11:00:00,478.95
2021-02-11 12:00:00,478.99
2021-02-11 13:00:00,462.85
2021-02-11 14:00:00,447.14
2021-02-11 15:00:00,444.58
2021-02-11 16:00:00,442.36
2021-02-11 17:00:00,435.99
2021-02-11 18:00:00,430.3
2021-02-11 19:00:00,428.13
2021-02-11 20:00:00,438.85
2021-02-11 21:00:00,443.68
2021-02-11 22:00:00,454.48
2021-02-11 23:00:00,462.82
2021-02-12 00:00:00,475.25
2021-02-12 01:00:00,477.68
2021-02-12 02:00:00,496.59
2021-02-12 03:00:00,499.27
2021-02-12 04:00:00,515.02
2021-02-12 05:00:00,505.19
2021-02-12 06:00:00,518.68
2021-02-12 07:00:00,509.63
2021-02-12 08:00:00,501.38
2021-02-12 09:00:00,495.86
2021-02-12 10:00:00,488.4
2021-02-12 11:00:00,482.47
2021-02-12 12:00:00,472.61
2021-02-12 13:00:00,456.78
2021-02-12 14:00:00,449.88
2021-02-12 15:00:00,452.43
2021-02-12 16:00:00,444.0
2021-02-12 17:00:00,433.54
2021-02-12 18:00:00,430.19
2021-02-12 19:00:00,431.96
2021-02-12 20:00:00,438.43
2021-02-12 21:00:00,436.6
2021-02-12 22:00:00,448.71
2021-02-12 23:00:00,451.3
2021-02-13 00:00:00,472.0
2021-02-13 01:00:00,483.59
2021-02-13 02:00:00,487.58
2021-02-13 03:00:00,506.15
2021-02-13 04:00:00,498.51
2021-02-13 05:00:00,501.32
2021-02-13 06:00:00,511.12
2021-02-13 07:00:00,513.87
2021-02-13 08:00:00,513.06
2021-02-13 09:00:00,495.99
2021-02-13 10:00:00,495.39
2021-02-13 11:00:00,480.16
2021-02-13 12:00:00,469.14
2021-02-13 13:00:00,464.07
2021-02-13 14:00:00,453.26
2021-02-13 15:00:00,433.83
2021-02-13 16:00:00,442.74
2021-02-13 17:00:00,438.26
2021-02-13 18:00:00,426.87
2021-02-13 19:00:00,433.34
2021-02-13 20:00:00,437.83
2021-02-13 21:00:00,443.02
2021-02-13 22:00:00,447.25
2021-02-13 23:00:00,456.29
2021-02-14 00:00:00,469.87
2021-02-14 01:00:00,486.22
2021-02-14 02:00:00,492.72
2021-02-14 03:00:00,496.43
2021-02-14 04:00:00,508.5
2021-02-14 05:00:00,494.39
2021-02-14 06:00:00,515.74
2021-02-14 07:00:00,499.94
2021-02-14 08:00:00,502.83
2021-02-14 09:00:00,492.69
2021-02-14 10:00:00,483.53
2021-02-14 11:00:00,486.16
2021-02-14 12:00:00,467.66
2021-02-14 13:00:00,461.38
2021-02-14 14:00:00,449.77
2021-02-14 15:00:00,444.1
2021-02-14 16:00:00,435.74
2021-02-14 17:00:00,424.95
2021-02-14 18:00:00,434.98
2021-02-14 19:00:00,428.89
2021-02-14 20:00:00,427.58
2021-02-14 21:00:00,439.58
2021-02-14 22:00:00,457.5
2021-02-14 23:00:00,463.9
2021-02-15 00:00:00,468.26
2021-02-15 01:00:00,478.61
2021-02-15 02:00:00,488.39
2021-02-15 03:00:00,508.67
2021-02-15 04:00:00,506.55
2021-02-15 05:00:00,510.79
2021-02-15 06:00:00,515.15
2021-02-15 07:00:00,509.83
2021-02-15 08:00:00,503.35
2021-02-15 09:00:00,497.3
2021-02-15 10:00:00,489.64
2021-02-15 11:00:00,480.17
2021-02-15 12:00:00,473.64
2021-02-15 13:00:00,459.91
2021-02-15 14:00:00,453.66
2021-02-15 15:00:00,441.31
2021-02-15 16:00:00,435.75
2021-02-15 17:00:00,421.37
2021-02-15 18:00:00,434.58
2021-02-15 19:00:00,433.1
2021-02-15 20:00:00,440.35
2021-02-15 21:00:00,427.23
2021-02-15 22:00:00,460.44
2021-02-15 23:00:00,458.95
2021-02-16 00:00:00,475.54
2021-02-16 01:00:00,475.15
2021-02-16 02:00:00,493.06
2021-02-16 03:00:00,493.02
2021-02-16 04:00:00,501.52
2021-02-16 05:00:00,518.21
2021-02-16 06:00:00,509.05
2021-02-16 07:00:00,509.72
2021-02-16 08:00:00,508.99
2021-02-16 09:00:00,500.76
2021-02-16 10:00:00,490.75
2021-02-16 11:00:00,482.18
2021-02-16 12:00:00,482.02
2021-02-16 13:00:00,459.36
2021-02-16 14:00:00,451.01
2021-02-16 15:00:00,446.97
2021-02-16 16:00:00,440.89
2021-02-16 17:00:00,437.3
2021-02-16 18:00:00,433.19
2021-02-16 19:00:00,425.65
2021-02-16 20:00:00,443.53
2021-02-16 21:00:00,435.98
2021-02-16 22:00:00,451.51
2021-02-16 23:00:00,455.88
2021-02-17 00:00:00,469.68
2021-02-17 01:00:00,482.0
2021-02-17 02:00:00,491.61
2021-02-17 03:00:00,500.39
2021-02-17 04:00:00,512.71
2021-02-17 05:00:00,510.9
2021-02-17 06:00:00,508.78
2021-02-17 07:00:00,513.46
2021-02-17 08:00:00,510.59
2021-02-17 09:00:00,492.15
2021-02-17 10:00:00,492.99
2021-02-17 11:00:00,483.86
2021-02-17 12:00:00,468.51
2021-02-17 13:00:00,466.53
2021-02-17 14:00:00,449.25
2021-02-17 15:00:00,442.34
2021-02-17 16:00:00,434.49
2021-02-17 17:00:00,431.44
2021-02-17 18:00:00,424.52
2021-02-17 19:00:00,424.16
2021-02-17 20:00:00,443.33
2021-02-17 21:00:00,437.48
2021-02-17 22:00:00,445.04
2021-02-17 23:00:00,448.88
2021-02-18 00:00:00,466.81
2021-02-18 01:00:00,473.74
2021-02-18 02:00:00,498.21
2021-02-18 03:00:00,503.33
2021-02-18 04:00:00,501.2
2021-02-18 05:00:00,519.9
2021-02-18 06:00:00,514.91
2021-02-18 07:00:00,507.01
2021-02-18 08:00:00,492.14
2021-02-18 09:00:00,509.74
2021-02-18 10:00:00,483.05
2021-02-18 11:00:00,472.13
2021-02-18 12:00:00,475.11
2021-02-18 13:00:00,471.85
2021-02-18 14:00:00,456.92
2021-02-18 15:00:00,444.54
2021-02-18 16:00:00,438.33
2021-02-18 17:00:00,435.63
2021-02-18 18:00:00,433.79
2021-02-18 19:00:00,432.77
2021-02-18 20:00:00,435.88
2021-02-18 21:00:00,441.4
2021-02-18 22:00:00,446.23
2021-02-18 23:00:00,458.24
2021-02-19 00:00:00,461.54
2021-02-19 01:00:00,479.86
2021-02-19 02:00:00,485.06
2021-02-19 03:00:00,492.77
2021-02-19 04:00:00,505.54
2021-02-19 05:00:00,515.6
2021-02-19 06:00:00,514.59
2021-02-19 07:00:00,500.78
2021-02-19 08:00:00,499.69
2021-02-19 09:00:00,502.99
2021-02-19 10:00:00,485.09
2021-02-19 11:00:00,479.23
2021-02-19 12:00:00,472.75
2021-02-19 13:00:00,454.81
2021-02-19 14:00:00,450.53
2021-02-19 15:00:00,435.05
2021-02-19 16:00:00,432.35
2021-02-19 17:00:00,432.96
2021-02-19 18:00:00,422.04
2021-02-19 19:00:00,433.57
2021-02-19 20:00:00,435.26
2021-02-19 21:00:00,444.48
2021-02-19 22:00:00,451.12
2021-02-19 23:00:00,466.47
2021-02-20 00:00:00,470.63
2021-02-20 01:00:00,478.21
2021-02-20 02:00:00,490.61
2021-02-20 03:00:00,501.0
2021-02-20 04:00:00,504.89
2021-02-20 05:00:00,508.84
2021-02-20 06:00:00,506.49
2021-02-20 07:00:00,505.32
2021-02-20 08:00:00,497.63
2021-02-20 09:00:00,507.03
2021-02-20 10:00:00,483.78
2021-02-20 11:00:00,476.89
2021-02-20 12:00:00,466.41
2021-02-20 13:00:00,464.12
2021-02-20 14:00:00,448.53
2021-02-20 15:00:00,447.95
2021-02-20 16:00:00,431.99
2021-02-20 17:00:00,432.76
2021-02-20 18:00:00,425.82
2021-02-20 19:00:00,442.09
2021-02-20 20:00:00,429.42
2021-02-20 21:00:00,443.26
2021-02-20 22:00:00,453.17
2021-02-20 23:00:00,461.72
2021-02-21 00:00:00,469.07
2021-02-21 01:00:00,479.7
2021-02-21 02:00:00,490.22
2021-02-21 03:00:00,497.55
2021-02-21 04:00:00,509.46
2021-02-21 05:00:00,519.69
2021-02-21 06:00:00,507.21
2021-02-21 07:00:00,501.79
2021-02-21 08:00:00,504.2
2021-02-21 09:00:00,511.18
2021-02-21 10:00:00,485.98
2021-02-21 11:00:00,488.55
2021-02-21 12:00:00,478.39
2021-02-21 13:00:00,456.88
2021-02-21 14:00:00,452.84
2021-02-21 15:00:00,449.86
2021-02-21 16:00:00,433.46
2021-02-21 17:00:00,430.35
2021-02-21 18:00:00,427.09
2021-02-21 19:00:00,426.29
2021-02-21 20:00:00,432.11
2021-02-21 21:00:00,435.6
2021-02-21 22:00:00,450.17
2021-02-21 23:00:00,455.8
2021-02-22 00:00:00,471.17
2021-02-22 01:00:00,472.57
2021-02-22 02:00:00,491.65
2021-02-22 03:00:00,502.45
2021-02-22 04:00:00,494.67
2021-02-22 05:00:00,510.51
2021-02-22 06:00:00,516.14
2021-02-22 07:00:00,502.59
2021-02-22 08:00:00,513.0
2021-02-22 09:00:00,500.38
2021-02-22 10:00:00,486.47
2021-02-22 11:00:00,480.07
2021-02-22 12:00:00,472.79
2021-02-22 13:00:00,460.03
2021-02-22 14:00:00,452.69
2021-02-22 15:00:00,437.11
2021-02-22 16:00:00,436.21
2021-02-22 17:00:00,424.29
2021-02-22 18:00:00,429.44
2021-02-22 19:00:00,426.84
2021-02-22 20:00:00,431.68
2021-02-22 21:00:00,447.9
2021-02-22 22:00:00,455.46
2021-02-22 23:00:00,462.69
2021-02-23 00:00:00,464.54
2021-02-23 01:00:00,478.77
2021-02-23 02:00:00,496.07
2021-02-23 03:00:00,498.99
2021-02-23 04:00:00,516.24
2021-02-23 05:00:00,510.6
2021-02-23 06:00:00,510.96
2021-02-23 07:00:00,507.09
2021-02-23 08:00:00,505.31
2021-02-23 09:00:00,497.52
2021-02-23 10:00:00,493.54
2021-02-23 11:00:00,485.14
2021-02-23 12:00:00,466.07
2021-02-23 13:00:00,452.99
2021-02-23 14:00:00,440.82
2021-02-23 15:00:00,444.26
2021-02-23 16:00:00,429.84
2021-02-23 17:00:00,420.6
2021-02-23 18:00:00,431.94
2021-02-23 19:00:00,443.83
2021-02-23 20:00:00,435.33
2021-02-23 21:00:00,445.91
2021-02-23 22:00:00,450.41
2021-02-23 23:00:00,459.15
2021-02-24 00:00:00,474.6
2021-02-24 01:00:00,478.9
2021-02-24 02:00:00,491.34
2021-02-24 03:00:00,499.89
2021-02-24 04:00:00,501.3
2021-02-24 05:00:00,513.6
2021-02-24 06:00:00,509.13
2021-02-24 07:00:00,504.86
2021-02-24 08:00:00,507.32
2021-02-24 09:00:00,493.79
2021-02-24 10:00:00,490.14
2021-02-24 11:00:00,480.31
2021-02-24 12:00:00,475.43
2021-02-24 13:00:00,462.02
2021-02-24 14:00:00,449.87
2021-02-24 15:00:00,445.8
2021-02-24 16:00:00,442.31
2021-02-24 17:00:00,434.15
2021-02-24 18:00:00,430.05
2021-02-24 19:00:00,424.8
2021-02-24 20:00:00,430.03
2021-02-24 21:00:00,440.19
2021-02-24 22:00:00,446.95
2021-02-24 23:00:00,458.71
2021-02-25 00:00:00,470.28
2021-02-25 01:00:00,483.0
2021-02-25 02:00:00,489.65
2021-02-25 03:00:00,500.72
2021-02-25 04:00:00,504.96
2021-02-25 05:00:00,498.76
2021-02-25 06:00:00,505.3
2021-02-25 07:00:00,507.92
2021-02-25 08:00:00,498.59
2021-02-25 09:00:00,501.28
2021-02-25 10:00:00,497.65
2021-02-25 11:00:00,486.45
2021-02-25 12:00:00,468.93
2021-02-25 13:00:00,467.1
2021-02-25 14:00:00,450.74
2021-02-25 15:00:00,440.03
2021-02-25 16:00:00,432.29
2021-02-25 17:00:00,429.85
2021-02-25 18:00:00,428.06
2021-02-25 19:00:00,432.22
2021-02-25 20:00:00,436.16
2021-02-25 21:00:00,441.73
2021-02-25 22:00:00,452.18
2021-02-25 23:00:00,465.6
2021-02-26 00:00:00,474.75
2021-02-26 01:00:00,472.93
2021-02-26 02:00:00,477.23
2021-02-26 03:00:00,502.96
2021-02-26 04:00:00,497.81
2021-02-26 05:00:00,507.51
2021-02-26 06:00:00,504.15
2021-02-26 07:00:00,499.63
2021-02-26 08:00:00,507.35
2021-02-26 09:00:00,502.08
2021-02-26 10:00:00,487.12
2021-02-26 11:00:00,467.4
2021-02-26 12:00:00,467.27
2021-02-26 13:00:00,461.61
2021-02-26 14:00:00,442.61
2021-02-26 15:00:00,442.63
2021-02-26 16:00:00,435.28
2021-02-26 17:00:00,434.26
2021-02-26 18:00:00,430.6
2021-02-26 19:00:00,426.5
2021-02-26 20:00:00,441.34
2021-02-26 21:00:00,440.92
2021-02-26 22:00:00,449.86
2021-02-26 23:00:00,454.98
2021-02-27 00:00:00,467.78
2021-02-27 01:00:00,475.93
2021-02-27 02:00:00,489.14
2021-02-27 03:00:00,506.84
2021-02-27 04:00:00,497.78
2021-02-27 05:00:00,500.57
2021-02-27 06:00:00,517.36
2021-02-27 07:00:00,507.59
2021-02-27 08:00:00,501.3
2021-02-27 09:00:00,503.48
2021-02-27 10:00:00,486.97
2021-02-27 11:00:00,489.48
2021-02-27 12:00:00,473.39
2021-02-27 13:00:00,457.21
2021-02-27 14:00:00,460.79
2021-02-27 15:00:00,438.69
2021-02-27 16:00:00,439.07
2021-02-27 17:00:00,432.86
2021-02-27 18:00:00,436.51
2021-02-27 19:00:00,439.17
2021-02-27 20:00:00,435.52
2021-02-27 21:00:00,437.95
2021-02-27 22:00:00,452.3
2021-02-27 23:00:00,456.26
2021-02-28 00:00:00,480.07
2021-02-28 01:00:00,481.04
2021-02-28 02:00:00,488.17
2021-02-28 03:00:00,499.21
2021-02-28 04:00:00,497.91
2021-02-28 05:00:00,503.78
2021-02-28 06:00:00,516.0
2021-02-28 07:00:00,505.35
2021-02-28 08:00:00,499.41
2021-02-28 09:00:00,500.97
2021-02-28 10:00:00,495.93
2021-02-28 11:00:00,483.95
2021-02-28 12:00:00,474.98
2021-02-28 13:00:00,455.86
2021-02-28 14:00:00,442.89
2021-02-28 15:00:00,449.22
2021-02-28 16:00:00,433.75
2021-02-28 17:00:00,430.11
2021-02-28 18:00:00,436.64
2021-02-28 19:00:00,434.14
2021-02-28 20:00:00,437.64
2021-02-28 21:00:00,452.54
2021-02-28 22:00:00,446.78
2021-02-28 23:00:00,464.29
